episode,final_balance,cum_reward
912,0.00,-1000.00
913,0.00,-1000.00
914,0.00,-1000.00
915,0.00,-1000.00
916,0.00,-1000.00
917,0.00,-1000.00
918,0.00,-1000.00
919,0.00,-1000.00
920,0.00,-1000.00
921,0.00,-1000.00
922,0.00,-1000.00
923,31000.00,30000.00
924,0.00,-1000.00
925,37000.00,36000.00
926,0.00,-1000.00
927,0.00,-1000.00
928,0.00,-1000.00
929,40000.00,39000.00
930,0.00,-1000.00
931,28000.00,27000.00
932,0.00,-1000.00
933,0.00,-1000.00
934,0.00,-1000.00
935,0.00,-1000.00
936,0.00,-1000.00
937,-900.54,-1900.54
938,18000.00,17000.00
939,1405.83,405.83
940,0.00,-1000.00
941,0.00,-1000.00
942,0.00,-1000.00
943,0.00,-1000.00
944,0.00,-1000.00
945,0.00,-1000.00
946,0.00,-1000.00
947,0.00,-1000.00
948,0.00,-1000.00
949,0.00,-1000.00
950,0.00,-1000.00
951,0.00,-1000.00
952,0.00,-1000.00
953,0.00,-1000.00
954,0.00,-1000.00
955,0.00,-1000.00
956,0.00,-1000.00
957,-0.00,-1000.00
958,0.00,-1000.00
959,0.00,-1000.00
960,0.00,-1000.00
961,0.00,-1000.00
962,44000.00,43000.00
963,0.00,-1000.00
964,0.00,-1000.00
965,0.00,-1000.00
966,0.00,-1000.00
967,0.00,-1000.00
968,0.00,-1000.00
969,0.00,-1000.00
970,0.00,-1000.00
971,0.00,-1000.00
972,0.00,-1000.00
973,0.00,-1000.00
974,0.00,-1000.00
975,0.00,-1000.00
976,0.00,-1000.00
977,0.00,-1000.00
978,0.00,-1000.00
979,0.00,-1000.00
980,22870.93,21870.93
981,0.00,-1000.00
982,0.00,-1000.00
983,8413.26,7413.26
984,0.00,-1000.00
985,0.00,-1000.00
986,0.00,-1000.00
987,0.00,-1000.00
988,0.00,-1000.00
989,0.00,-1000.00
990,0.00,-1000.00
991,-0.00,-1000.00
992,0.00,-1000.00
993,0.00,-1000.00
994,0.00,-1000.00
995,0.00,-1000.00
996,0.00,-1000.00
997,0.00,-1000.00
998,16000.00,15000.00
999,0.00,-1000.00
1000,0.00,-1000.00
1001,0.00,-1000.00
1002,0.00,-1000.00
1003,0.00,-1000.00
1004,0.00,-1000.00
1005,0.00,-1000.00
1006,0.00,-1000.00
1007,0.00,-1000.00
1008,0.00,-1000.00
1009,0.00,-1000.00
1010,0.00,-1000.00
1011,0.00,-1000.00
1012,0.00,-1000.00
1013,-956.26,-1956.26
1014,0.00,-1000.00
1015,0.00,-1000.00
1016,0.00,-1000.00
1017,4000.00,3000.00
1018,0.00,-1000.00
1019,0.00,-1000.00
1020,0.00,-1000.00
1021,0.00,-1000.00
1022,0.00,-1000.00
1023,-949.13,-1949.13
1024,0.00,-1000.00
1025,0.00,-1000.00
1026,0.00,-1000.00
1027,19000.00,18000.00
1028,0.00,-1000.00
1029,0.00,-1000.00
1030,-876.00,-1876.00
1031,0.00,-1000.00
1032,0.00,-1000.00
1033,26000.00,25000.00
1034,0.00,-1000.00
1035,0.00,-1000.00
1036,0.00,-1000.00
1037,0.00,-1000.00
1038,0.00,-1000.00
1039,26000.00,25000.00
1040,0.00,-1000.00
1041,0.00,-1000.00
1042,0.00,-1000.00
1043,0.00,-1000.00
1044,0.00,-1000.00
1045,0.00,-1000.00
1046,0.00,-1000.00
1047,0.00,-1000.00
1048,0.00,-1000.00
1049,0.00,-1000.00
1050,0.00,-1000.00
1051,0.00,-1000.00
1052,0.00,-1000.00
1053,0.00,-1000.00
1054,0.00,-1000.00
1055,0.00,-1000.00
1056,0.00,-1000.00
1057,0.00,-1000.00
1058,0.00,-1000.00
1059,-948.75,-1948.75
1060,0.00,-1000.00
1061,0.00,-1000.00
1062,0.00,-1000.00
1063,0.00,-1000.00
1064,2000.00,1000.00
1065,0.00,-1000.00
1066,0.00,-1000.00
1067,0.00,-1000.00
1068,0.00,-1000.00
1069,0.00,-1000.00
1070,0.00,-1000.00
1071,0.00,-1000.00
1072,17000.00,16000.00
1073,0.00,-1000.00
1074,0.00,-1000.00
1075,0.00,-1000.00
1076,0.00,-1000.00
1077,0.00,-1000.00
1078,0.00,-1000.00
1079,0.00,-1000.00
1080,-216.93,-1216.93
1081,0.00,-1000.00
1082,31000.00,30000.00
1083,0.00,-1000.00
1084,-19.28,-1019.28
1085,0.00,-1000.00
1086,0.00,-1000.00
1087,0.00,-1000.00
1088,-475.58,-1475.58
1089,0.00,-1000.00
1090,0.00,-1000.00
1091,0.00,-1000.00
1092,0.00,-1000.00
1093,29000.00,28000.00
1094,0.00,-1000.00
1095,0.00,-1000.00
1096,0.00,-1000.00
1097,0.00,-1000.00
1098,0.00,-1000.00
1099,0.00,-1000.00
1100,0.00,-1000.00
1101,0.00,-1000.00
1102,0.00,-1000.00
1103,0.00,-1000.00
1104,0.00,-1000.00
1105,0.00,-1000.00
1106,0.00,-1000.00
1107,0.00,-1000.00
1108,0.00,-1000.00
1109,0.00,-1000.00
1110,0.00,-1000.00
1111,0.00,-1000.00
1112,0.00,-1000.00
1113,0.00,-1000.00
1114,0.00,-1000.00
1115,-0.00,-1000.00
1116,0.00,-1000.00
1117,0.00,-1000.00
1118,0.00,-1000.00
1119,0.00,-1000.00
1120,0.00,-1000.00
1121,0.00,-1000.00
1122,0.00,-1000.00
1123,0.00,-1000.00
1124,-41.68,-1041.68
1125,0.00,-1000.00
1126,0.00,-1000.00
1127,0.00,-1000.00
1128,0.00,-1000.00
1129,0.00,-1000.00
1130,0.00,-1000.00
1131,-637.51,-1637.51
1132,0.00,-1000.00
1133,0.00,-1000.00
1134,0.00,-1000.00
1135,0.00,-1000.00
1136,15000.00,14000.00
1137,0.00,-1000.00
1138,-968.44,-1968.44
1139,0.00,-1000.00
1140,27000.00,26000.00
1141,-232.41,-1232.41
1142,0.00,-1000.00
